,Left-Cerebral-Exterior,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-Exterior,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Thalamus-Proper*,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,Left-Insula,Left-Operculum,Line-1,Line-2,Line-3,CSF,Left-Lesion,Left-Accumbens-area,Left-Substancia-Nigra,Left-VentralDC,Left-undetermined,Left-vessel,Left-choroid-plexus,Left-F3orb,Left-lOg,Left-aOg,Left-mOg
,Left-Cerebral-Exterior,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-Exterior,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Thalamus-Proper*,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,Left-Insula,Left-Operculum,Line-1,Line-2,Line-3,CSF,Left-Lesion,Left-Accumbens-area,Left-Substancia-Nigra,Left-VentralDC,Left-undetermined,Left-vessel,Left-choroid-plexus,Left-F3orb,Left-lOg,Left-aOg,Left-mOg
,Left-Cerebral-Exterior,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-Exterior,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Thalamus-Proper*,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,Left-Insula,Left-Operculum,Line-1,Line-2,Line-3,CSF,Left-Lesion,Left-Accumbens-area,Left-Substancia-Nigra,Left-VentralDC,Left-undetermined,Left-vessel,Left-choroid-plexus,Left-F3orb,Left-lOg,Left-aOg,Left-mOg
,Left-Cerebral-Exterior,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-Exterior,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Thalamus-Proper*,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,Left-Insula,Left-Operculum,Line-1,Line-2,Line-3,CSF,Left-Lesion,Left-Accumbens-area,Left-Substancia-Nigra,Left-VentralDC,Left-undetermined,Left-vessel,Left-choroid-plexus,Left-F3orb,Left-lOg,Left-aOg,Left-mOg
,Left-Cerebral-Exterior,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-Exterior,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Thalamus-Proper*,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,Left-Insula,Left-Operculum,Line-1,Line-2,Line-3,CSF,Left-Lesion,Left-Accumbens-area,Left-Substancia-Nigra,Left-VentralDC,Left-undetermined,Left-vessel,Left-choroid-plexus,Left-F3orb,Left-lOg,Left-aOg,Left-mOg
,Left-Cerebral-Exterior,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-Exterior,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Thalamus-Proper*,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,Left-Insula,Left-Operculum,Line-1,Line-2,Line-3,CSF,Left-Lesion,Left-Accumbens-area,Left-Substancia-Nigra,Left-VentralDC,Left-undetermined,Left-vessel,Left-choroid-plexus,Left-F3orb,Left-lOg,Left-aOg,Left-mOg
,Left-Cerebral-Exterior,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-Exterior,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Thalamus-Proper*,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,Left-Insula,Left-Operculum,Line-1,Line-2,Line-3,CSF,Left-Lesion,Left-Accumbens-area,Left-Substancia-Nigra,Left-VentralDC,Left-undetermined,Left-vessel,Left-choroid-plexus,Left-F3orb,Left-lOg,Left-aOg,Left-mOg
,Left-Cerebral-Exterior,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-Exterior,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Thalamus-Proper*,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,Left-Insula,Left-Operculum,Line-1,Line-2,Line-3,CSF,Left-Lesion,Left-Accumbens-area,Left-Substancia-Nigra,Left-VentralDC,Left-undetermined,Left-vessel,Left-choroid-plexus,Left-F3orb,Left-lOg,Left-aOg,Left-mOg
,Left-Cerebral-Exterior,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Vent,Left-Cerebellum-Exterior,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Thalamus-Proper*,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,Left-Insula,Left-Operculum,Line-1,Line-2,Line-3,CSF,Left-Lesion,Left-Accumbens-area,Left-Substancia-Nigra,Left-VentralDC,Left-undetermined,Left-vessel,Left-choroid-plexus,Left-F3orb,Left-lOg,Left-aOg,Left-mOg
,Unknown,Left-Cerebral-White-Matter,Left-Cerebral-Cortex,Left-Lateral-Ventricle,Left-Inf-Lat-Ventricle,Left-Cerebellum-White-Matter,Left-Cerebellum-Cortex,Left-Thalamus,Left-Caudate,Left-Putamen,Left-Pallidum,3rd-Ventricle,4th-Ventricle,Brain-Stem,Left-Hippocampus,Left-Amygdala,Left-Accumbens,Left-Ventral-DC,Left-Vessel,Left-Choroid-Plexus,Right-Cerebral-White-Matter,Right-Cerebral-Cortex,Right-Lateral-Ventricle,Right-Inf-Lat-Ventricle,Right-Cerebellum-White-Matter,Right-Cerebellum-Cortex,Right-Thalamus,Right-Caudate,Right-Putamen,Right-Pallidum,Right-Hippocampus,Right-Amygdala,Right-Accumbens,Right-Ventral-DC,Right-Vessel
p_0,0.9767733648349117,0.8273376465036274,0.6786060103085775,0.9205769333603159,0.22283356105341431,0.8496558852144962,0.8712987304986631,0.8790591534263301,0.8312313302097317,0.8574352508404036,0.8400761522130507,0.8169014061946936,0.7527617023862133,0.9314169003165899,0.779256697684307,0.7265515615339442,0.8218451706158793,0.8375141233474417,0.1484098887487672,0.458531934083575,0.8324702486449351,0.6871371371248546,0.8990745462883923,0.18336886928440344,0.8555947416301396,0.8667639667724859,0.8676813545675209,0.7419093249230304,0.8392169703995275,0.8490438676062005,0.6770067151606918,0.6983898084633747,0.7468060351521136,0.8404983714889456,0.46376809353777326,0.40731399683588587
p_0,0.9801746750880118,0.8346532966760185,0.6847087080503409,0.9407925407194411,0.638545452223471,0.8530555901452329,0.8584480468819048,0.902213893467823,0.8643434963033152,0.871359908706663,0.8746892071738209,0.8724171845319496,0.7945205453538142,0.9407070029791268,0.7896820898408394,0.8541957043373412,0.835164829428813,0.8773835374397978,0.6610169351479463,0.44110602995622467,0.8433884331279738,0.6935604255857242,0.9541137519440516,0.7236719461237839,0.8648493906088459,0.8711951412704074,0.9010229067129931,0.8783394976589196,0.866263846056129,0.85849999785375,0.7858333322418982,0.841358022094574,0.8233276087193173,0.8673970521755484,0.5520833045789946,0.5256696418793347
p_0,0.9719961094409105,0.7860119299882959,0.6497189414411401,0.8330383002763766,0.2204387361132224,0.787159670080762,0.7915882264461686,0.8624177763183806,0.8154486027148561,0.8525759571647451,0.8626895836952688,0.7900612142957824,0.7922449861373762,0.8945913934278342,0.7092238463543084,0.8192299307826193,0.8198883773724588,0.8516960522225937,0.35882351885813185,0.3478260852573225,0.7810926637805659,0.63529192708276,0.8220936535788765,0.25930572873565144,0.7837820510308391,0.8040178833457838,0.8434316664644458,0.7627641339088931,0.852271963989347,0.8664430837118898,0.6628057906512174,0.7616569057435331,0.7927927883288695,0.8458124268180119,0.23021581077584094,0.3620493344893763
p_0,0.978689055539437,0.7986952383785706,0.6917865394307419,0.8965583078444994,0.41365461016757815,0.8222729897822044,0.8815216206784718,0.9321889322250833,0.8690575469211753,0.898680703906752,0.8870665396273043,0.7758031415727848,0.8304254051550178,0.9355605204568641,0.8523628830179693,0.8860405479234665,0.8685258914711105,0.8812736618956668,0.46774189776275016,0.6394052010652936,0.800972709668797,0.6895688283279324,0.8589313365649643,0.3109118040222451,0.8433570627489956,0.8991333538246065,0.9270672825233347,0.8576671626818819,0.9002709322021217,0.8688790882597376,0.8434844185167454,0.8723918276468443,0.8233957931664067,0.8783703986632844,0.2857141836735058,0.5265033384120118
p_0,0.9784585942368514,0.8040268237221465,0.7037166657006617,0.814589665001928,0.26415093785847094,0.8437649019898172,0.9026617322941601,0.9032557594432965,0.8712039360566511,0.9133983913868543,0.9015614371994537,0.8036853267055799,0.8362559762326214,0.9349485898534157,0.8429343338740413,0.8541072794659049,0.8472425532101387,0.8783729350801722,0.49275358748162407,0.4956217119472705,0.8162450565241872,0.7128305617763662,0.8043357413337635,0.2535211208093634,0.8504931211600939,0.9003814322941629,0.906368392022149,0.884343035984778,0.9096730491289495,0.8887454252447915,0.8555146406667415,0.8519015640897057,0.8334198192349775,0.8837256899859512,0.14492751522789635,0.6032786845686644
p_0,0.9802156359742535,0.8212259720128909,0.7162158447075189,0.8518416254757739,0.21612349543527454,0.8364968127490592,0.893381058495674,0.8588841482304371,0.8117139439899808,0.911121092914637,0.880187272014924,0.7908992387472038,0.8002944043172364,0.9380942493381577,0.7951166675247449,0.7488396061143898,0.8279518032387864,0.8478104061331165,0.5316455359718015,0.3586654292925605,0.818966230475131,0.7125433038098885,0.7972802021513978,0.20689654815695607,0.8568907189083356,0.8944155377102546,0.8721371969650835,0.7816889483993155,0.9019714844791791,0.8959679195901806,0.8245971468562724,0.8494031201804336,0.7826086914513758,0.8838918909363331,0.4715446771101888,0.41325024462692606
p_0,0.975505956431625,0.7959889453653209,0.6705121303995931,0.8987802942742039,0.45414846764935834,0.8614387717085217,0.8580722453542878,0.8973714840405788,0.8647990246209734,0.8904795985035937,0.8697264699357291,0.8547996256201312,0.813196047881496,0.9301201882146093,0.8007753237815816,0.8097112843182168,0.808700497441715,0.8454713845710525,0.37623758651113004,0.5105633772854262,0.8072811401893727,0.6754614538854521,0.8797352292679748,0.27411167234404393,0.8492198806983369,0.8708767219537085,0.9016569010888572,0.8753056224991047,0.8843861733578768,0.8764960507346675,0.7976563782821783,0.8006892575135186,0.8220937647906631,0.8643150823800962,0.49206345301083704,0.4504748961986662
p_0,0.9781967812177124,0.8189873088663556,0.6971761250721328,0.8623973331374852,0.16873448922165646,0.8660875856960768,0.8900922385655602,0.9243222681999662,0.8646535709326165,0.8832731642711104,0.8800675657093169,0.8080495324765884,0.8107856798221205,0.9191862953063841,0.8016363629076033,0.7162097144872301,0.7604967429893746,0.8451296417608073,0.46835440073706325,0.5572625659409038,0.824445690767911,0.6973227670372023,0.8734185422218786,0.2860310389575273,0.8700585000088463,0.9023577235161004,0.9360675507288945,0.846969548743098,0.877807847849927,0.8871508360063669,0.8040080889832616,0.7149194473151542,0.797136033429976,0.8635416657671441,0.283464544609091,0.6042267021891128
p_0,0.9806179819012649,0.8127409336431186,0.6823395863411637,0.9046848540160517,0.1770203398734451,0.8661092254605502,0.8874303182155409,0.8924297037545569,0.7387927199969011,0.8754098352213985,0.8904366437438075,0.8387487369550984,0.8344406036820605,0.9465340437219281,0.6961684957470664,0.7411558643041826,0.78835226712818,0.8589962434744552,0.5961537888313665,0.4405833061105079,0.8163565051009847,0.691039113734349,0.9025165199698804,0.5115468387296433,0.8781867681912991,0.8945475545905592,0.8879872475815191,0.7142294816825138,0.8555534944784411,0.8631239912422866,0.758019969451859,0.7417102945267298,0.7334818059875144,0.8643592132081862,0.48742137598394064,0.42372113982860765
p_0,0.9808147292512915,0.8387005484687439,0.7090905344585052,0.9088512012618052,0.37850746042682115,0.8764846425165398,0.8650964649272849,0.9227269767188361,0.8524626689854439,0.8860195897254233,0.8736606008630435,0.8742177694799194,0.8421306318579643,0.9398300594238997,0.7526198785300944,0.8142414839673852,0.8268348576442955,0.8937078641643732,0.5230768828402398,0.48229904005706353,0.8414060654748926,0.7101507794232117,0.9285574218514157,0.39749825992009546,0.879591340000837,0.8932549582701184,0.9278757561674943,0.8760141451258434,0.8645616277732316,0.9085016182784801,0.7991095083227928,0.7741774656675536,0.8169727624004258,0.8879201549983708,0.25380709371537596,0.4612272405218232
p_0,0.9789222638719297,0.815234944713299,0.670792228173996,0.9373330592591261,0.4256410201840895,0.8328337418376377,0.8648819219239694,0.900099041993992,0.8155889814264613,0.8703880537630106,0.8739583310574002,0.8653225789005594,0.824175822117443,0.9397265862191947,0.8364867547933811,0.8710601691465769,0.7790217985915039,0.8748944373568652,0.4822694693425908,0.4918460518856945,0.820201418254371,0.6688130389227691,0.9320196701530649,0.4794635332819486,0.8424908422270778,0.8740777640558557,0.9116622537887263,0.8506154595267204,0.8746436277540875,0.9102263832676909,0.8399029706489762,0.7760555831746243,0.7944038881118985,0.8927247441001799,0.2962962743484241,0.5095986023571885
p_0,0.9797567033602154,0.8305642285550878,0.6958443615470455,0.8307764370354981,0.29342722660296683,0.8518578506424381,0.8834747199793456,0.8980605481917807,0.8440543455043232,0.8975659222706709,0.8364661634481528,0.7885509810785295,0.8180693052432564,0.9376479871912433,0.7818030197518734,0.8110359166813224,0.7954206033080109,0.8746345345312,0.5743589449046694,0.4714285680612245,0.8363451349642287,0.6961250411335396,0.8599788553623994,0.5889679662903206,0.8504361208150217,0.8948950977317734,0.9054876206821952,0.8436571418929633,0.8790717779770311,0.8664432722200975,0.8328868352583032,0.8047520640373138,0.7254237247151202,0.8844476736151456,0.44776117175317554,0.5338645391739814
p_0,0.9801129486196687,0.8139645798082032,0.7038381824437328,0.8655877857309388,0.43382352143706765,0.8580770406804683,0.8936809188447258,0.9316800681777178,0.8791589352143984,0.8838293566836356,0.8790858334332027,0.8551260475457947,0.8024439902190551,0.9113203597172378,0.8587550372962337,0.8177863682508788,0.8680229480019669,0.8638116068940173,0.6043955711870566,0.5497564331958494,0.8130483633927815,0.6990314816240235,0.8181677731977693,0.6859903326409796,0.847171580078768,0.896640552717967,0.9227786746864112,0.845285765264791,0.8934212537237991,0.9080694563123864,0.873981625174223,0.8591983538351524,0.8468691825984552,0.8612741891049422,0.5342465387502371,0.5955176062138868
p_0,0.9817869169316208,0.8340471148192592,0.7379721718196796,0.8582223355159949,0.42152465737631306,0.8565273116647502,0.8886812768488186,0.9340287107188404,0.8836695765495638,0.8915662644858152,0.8789838316882591,0.8396057310053506,0.8256285460242537,0.9274425876764666,0.864531137379625,0.8520395827853257,0.8709511523344414,0.8687887374001589,0.48076918454142453,0.544881885473371,0.8427192541486698,0.7436908997742053,0.8488514247160084,0.5763688719281782,0.8657635801287132,0.8971938360991732,0.9275900895677984,0.8929384957695321,0.8844658268737456,0.8664524991591269,0.8640659899776028,0.8931105495694426,0.8685897389498412,0.8888646516644513,0.5935483488033323,0.5249868462651929
p_0,0.9796890206281587,0.8128272080393176,0.7074858910761932,0.8571881435817134,0.44649933359974464,0.8489160789836029,0.8828735955476282,0.8905478093695534,0.8704879195921479,0.9059336068565174,0.8958243631170376,0.7869980849445579,0.8409305828618677,0.9344427412011291,0.7951677845233398,0.8145620004219295,0.8216560472172154,0.8802762846505408,0.27777775205761557,0.36363636204704386,0.8081493805920799,0.6985850978066196,0.8535636791855064,0.21201413177839656,0.8684079516549706,0.8987939762585216,0.8849567094778373,0.8666242377792306,0.8869029270342663,0.9098360636112252,0.7839431077159698,0.7793184470521306,0.7960965547195863,0.8675647659403474,0.40845067546122005,0.400458538783116
p_0,0.9811750762973513,0.8374313004321566,0.7018586751405207,0.915935596832507,0.4629120847327467,0.8519500638047999,0.88141138525204,0.9278688519157676,0.8636740095546844,0.8562530272985999,0.8588932789349936,0.8502993985178083,0.7262820489542241,0.9388049797176745,0.8238907291490417,0.8313603709851342,0.7827026984718773,0.8752154071209169,0.5227272430268611,0.49674418450621954,0.8281223786198064,0.6997665352582576,0.9070661388052385,0.2668947795817384,0.8603079578917184,0.8931627400271832,0.9240461605487246,0.862670581393444,0.8698858392754124,0.8767292982103463,0.809157860383319,0.8367898993024528,0.779237018266185,0.8799665402760701,0.4173912680529332,0.5716506852250565
p_0,0.978764471499729,0.8226667073051144,0.6883092987691264,0.8455441297956597,0.42522230860774207,0.7955670830266532,0.8773835452204467,0.927418090125193,0.8748888879167902,0.8706907432310325,0.8905045144514111,0.8616863873458342,0.7995951396771378,0.9266756793570022,0.8211835719187931,0.8218350735845875,0.8126338286261573,0.8757349268801844,0.39215683711393223,0.45017181872753825,0.8181345599906853,0.6891998019023409,0.8504806196276089,0.5125391809362133,0.8051125014498435,0.888870003619666,0.9286584685229542,0.8403963727172714,0.8736119769971229,0.8953412764998022,0.8319808181187931,0.8265263140494183,0.8342374874367843,0.8710808571874167,0.31249996744792,0.578335655144883
p_0,0.9778503820334876,0.765318929012753,0.66715359237345,0.858036022453602,0.31578947108725763,0.8208691002301783,0.8944592794687292,0.8635527325873626,0.8155074586935203,0.9081055600784593,0.9158316610324858,0.8341096351339675,0.8264553134013246,0.9181593124318821,0.7892429106603889,0.8735802447565919,0.8564705831972319,0.8798071393872035,0.6153845562130235,0.3518639622241204,0.7740412387521253,0.6693986599448638,0.8328842069179968,0.28644500912474413,0.8000818634921438,0.8785914981662142,0.8820487858859731,0.7865411018378055,0.9061250592466615,0.9070227475098349,0.793861467447261,0.8585882899094477,0.8474801004809012,0.8722143185488214,0.4262294383230429,0.3310633831035532
p_0,0.977483098593623,0.8030657671141788,0.693671933203664,0.8842269896010925,0.12942191432767977,0.8561691424226023,0.8953480555861908,0.9118208104659278,0.8714676380224845,0.890012844500632,0.8982311029215918,0.8189593698540293,0.8180007948665855,0.9380384224594461,0.7841867591512425,0.8405672521689573,0.8388140116505983,0.8706536847430687,0.6760562904185711,0.5041072178810755,0.7981953004769581,0.6867817325951747,0.8728427655176051,0.21731748357695274,0.8219484121515306,0.8857272367715768,0.9164196045439856,0.8364983779104929,0.8770328568892858,0.8879904854031142,0.8055256541034036,0.8645083915577371,0.8470889261222717,0.8716013751286191,0.2315789229916923,0.44814814648834017
p_0,0.9777618847215227,0.8182332739264723,0.6964570164238866,0.8578514391133248,0.2959999960533334,0.873365387292633,0.8898630768478227,0.9107501760493508,0.8502692165766191,0.8901073256590601,0.8596149667756544,0.8473788956623128,0.8522016425215239,0.9069996841644965,0.81176932066554,0.8773919185509287,0.8164228371098496,0.8837373284409543,0.39436616941083313,0.5469199738231435,0.8107731759129717,0.6844692526766509,0.8643656379939816,0.2552301201834703,0.8703870926282622,0.8902774644040697,0.92997726843157,0.8448351639067746,0.8692766265937701,0.8408180458764115,0.812640303218235,0.8384719782073454,0.7745208524547866,0.8801049073809434,0.058823525086505506,0.6204153750754954
p_0,0.9794182362388928,0.8104268439627732,0.7037766522243896,0.883847197554854,0.40510366180057955,0.7921919959677853,0.871699754919611,0.9272549731922037,0.8656661100003094,0.9002289820737789,0.8767372957923507,0.8462033434806842,0.8264896560257956,0.9197742987315399,0.8554794513223635,0.8694274703113205,0.8240426523313491,0.8828886736495354,0.3731343005123656,0.598718691911947,0.8080670281669933,0.7023369746683545,0.8947043571185844,0.34210525190443253,0.8250286522881,0.8754056921049646,0.9307682565936158,0.8628701586670887,0.8948811694340029,0.9080508455337907,0.8779861281976316,0.8547157463412858,0.795444187720072,0.8712005238670452,0.19607841214917526,0.6416184944606999
p_0,0.9771699156669504,0.7971434574048115,0.6520161217975456,0.912644836169869,0.09573908418864238,0.8502000957739074,0.841019795645385,0.8743848419818007,0.8054675772583201,0.8576763230394048,0.8576246666884494,0.884866037820614,0.8249080863398253,0.9147019593896168,0.6037439962719358,0.5652806031832491,0.6904500510952247,0.8440748431974274,0.32167829918333574,0.3949255366935313,0.7888267706875914,0.6422230669349496,0.9163267280284958,0.055694394660141394,0.8208414967552746,0.8152620529295693,0.8942842685291577,0.8095045001950333,0.8262660523223492,0.8005458248793591,0.5655922033680733,0.6009081720461449,0.6195207444797152,0.8382735300693983,0.16393441279226123,0.43949044503654844
p_0,0.979326453656632,0.8252849991709147,0.6901616652182061,0.9300570098896597,0.24832713570017,0.8485806132924915,0.8723435643117653,0.9184225346938465,0.8761027240971352,0.8500897105425418,0.7630131173021305,0.8841481455284499,0.8339522524298348,0.9387839487005386,0.7541375864864033,0.7304090667067297,0.8131991005973205,0.8656888113645012,0.33898302212008286,0.4805194781192833,0.8297074517477142,0.6857908009264869,0.9214093934431339,0.24738461386224853,0.8468963172331805,0.8672531261497949,0.9100751210174133,0.8721169880536687,0.7977558834169706,0.8176621312484484,0.7320316614965365,0.7671040281932896,0.773560204361517,0.8795130999798709,0.36036032789546596,0.5248130505614784
p_0,0.9791924383564998,0.8248962719891719,0.6922606080261727,0.9478049729812655,0.6356589076892701,0.825902954824552,0.8466193770685262,0.9171284022421534,0.8574863378606707,0.880263580134793,0.8172920043031756,0.9001706465440047,0.7921498651814071,0.9276909891838175,0.8627017834641446,0.8395939064984925,0.8462441264891777,0.887779465066443,0.3541666297743094,0.666222959513401,0.8265597656719172,0.6952828457508323,0.935295133047767,0.49476439142978546,0.840843829840023,0.8688682423603661,0.9163820361060202,0.817422944330669,0.8636017264722702,0.851251028729032,0.8794760560691707,0.8645364516999631,0.8109484353217795,0.883280756136973,0.5576922540680525,0.604673116344883
p_0,0.978323486506338,0.8057779921798925,0.6834892722622815,0.8839571182603173,0.345991556315168,0.8248677078409115,0.8458816510296173,0.9018504096641413,0.8024028619601191,0.8579743055873559,0.8548946983223914,0.8180574518100434,0.8098918072082454,0.9362373612561147,0.8493072137130366,0.8302261972900169,0.7554585111601609,0.866169543891121,0.6019416891318748,0.6026252947337393,0.8097071543344684,0.6874475038054428,0.9050313038752994,0.4899497425885711,0.8579467379251631,0.8755523456052658,0.9139222965090849,0.8159445397851595,0.8764549145446257,0.8842201395656083,0.8088690929426132,0.8366706855568862,0.7476851808583034,0.8914077513496531,0.12903223725286495,0.5911129205417328
p_0,0.9777526574278738,0.816158114368849,0.7022036964105041,0.8960667457703351,0.31367628213706045,0.8500878732132138,0.8733694446005904,0.9207021449313446,0.8654235905295667,0.8594629240975404,0.8113446421591678,0.8415388731731533,0.7799570935029773,0.92429752048142,0.82288872565806,0.7932011314159924,0.7416934579759193,0.8322216512752985,0.20118342004831832,0.5781948142171813,0.8160314285452985,0.7002207617438241,0.8747552070167549,0.36578946887119124,0.8534788070223126,0.8864082363352573,0.9129957849356297,0.8171358117761087,0.8713592226789268,0.8262788864547419,0.8072961704479156,0.8215070941005256,0.7549999952812501,0.8350687204965965,0.0,0.5609484973658818
p_0,0.979128308001707,0.8312164647411753,0.7103750054441117,0.9011902356662537,0.35933805721822626,0.8542006637628156,0.8880645028207647,0.9287078289153895,0.8997408801078923,0.8838975830764865,0.8170160781253489,0.8490243038376435,0.7317578757633544,0.9378516528264899,0.8210434012967616,0.6871915377504312,0.858204987476341,0.8566203357199887,0.3664921274087891,0.533024330631377,0.8318820108762807,0.7047404077837689,0.8884744494639337,0.3145299091533349,0.833528054631818,0.8912982623226506,0.9312341065134263,0.8615583926878045,0.8889174920266975,0.8688829220134567,0.8373055123326688,0.826372692757319,0.8165534229984347,0.8642877744885181,0.29473681108033567,0.5924967632923813
p_0,0.9777142739655015,0.811404563559701,0.6991266962135899,0.9013541140768666,0.570093451283955,0.8507778633611848,0.865709833005607,0.9190346432340505,0.8562360399009803,0.8943236289207784,0.8684528098758079,0.8566810321748894,0.8168188853751183,0.9457041458346889,0.8664292067084335,0.875416387129877,0.8396080410541101,0.8912971349206048,0.5599999680000018,0.5238339286323223,0.8243300090512361,0.7034504270549473,0.902767239986117,0.4690382019889565,0.8558400813978843,0.8717253838599316,0.9102400316612385,0.8340569213289232,0.7836826787104788,0.8418011056060652,0.8804278842530796,0.8557457195278205,0.8020050075062343,0.8820678503553336,0.04396984897003864,0.5406288258855498
p_0,0.9785969449204366,0.8063690603348557,0.6949831713967655,0.8519054505234531,0.5270528292358191,0.8630619681460929,0.8744025175255766,0.9083960880586737,0.8692474581828852,0.8986577175176794,0.9061611352934571,0.8533735361727345,0.8423608501263339,0.9400628450260431,0.8663720852762669,0.8476998641185801,0.8672875386071738,0.8892322540905532,0.5243902119274261,0.4673015843345931,0.8101518112369142,0.6950181866358911,0.849181556385617,0.5387488303513126,0.8403742554766801,0.8624721894884023,0.9179940997533959,0.8574847902089511,0.8693250224029145,0.8672022663818473,0.8504708668168817,0.8093283566990143,0.8254690117938089,0.8827612795191272,0.2833333254629632,0.5212713910940274
p_0,0.9804390006863267,0.8148832841127971,0.7153435276914365,0.8201892738011126,0.23517587703340828,0.8724707424060836,0.9026520630362574,0.9250923743561235,0.8605029389959928,0.9024492061630607,0.9039548000394134,0.8065763984208104,0.8786362777864809,0.9494719244454312,0.844673602021293,0.7726725985742782,0.8511404510735867,0.8960290988218358,0.5321100429256841,0.5173116036933645,0.8330134072344118,0.7267956384209272,0.8335865206231277,0.1915789453518006,0.8722523585694906,0.9017842276071247,0.9253575160299049,0.8561278853728599,0.895232776648822,0.906505010709944,0.8259671126071979,0.7791741454686397,0.862048544333638,0.9023285208067343,0.35897431295201115,0.5203251999979662
p_0,0.9787307723348244,0.8094954206912257,0.7107580418778237,0.8635455675009079,0.32508833347900473,0.8132820291254718,0.8825543004312608,0.9219738974278979,0.8906199276310506,0.9167776292165263,0.9018702357380046,0.8433734906981208,0.8494857296110594,0.9180333868578793,0.8633781216851131,0.8718838047433692,0.8780236702108921,0.8842546208139016,0.6290322073361123,0.5474509760984237,0.8092883552244363,0.7045226114979531,0.8659182370501177,0.3327171842381297,0.8226655168942932,0.8853114124776014,0.9170371220385445,0.9082438718774115,0.9075769039243157,0.9140499635249829,0.8505988278253355,0.8492047496492757,0.8487165436989812,0.8867836029577116,0.28260866493384074,0.5661404432980923
p_0,0.9798499772311776,0.816170255971326,0.7094430646802016,0.8989350019491285,0.53758541528946,0.8470337474788513,0.8824115429224092,0.9140034858140595,0.7803781289929708,0.8946527718151268,0.8969404162723016,0.856358643316991,0.7821162420801304,0.9289944793757694,0.86143080668315,0.8668127565940766,0.8363443101150675,0.8857957026679135,0.46846842626410573,0.5025484174182038,0.8216154402018561,0.7094186395043569,0.8680048032705422,0.5774378529881659,0.8477166419653241,0.8821892315522685,0.9191484406007745,0.7517955407594482,0.8809808605853912,0.8752378339895682,0.8712376016634432,0.8716981113800879,0.7655288149662629,0.8585288798978691,0.3404254956994153,0.45099540409266686
